ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry;CustomerID;CustomerName;Address;City;Region;PostalCode;Country;Salesperson;OrderID;OrderDate;RequiredDate;ShippedDate;ShipperName;ProductID;ProductName;UnitPrice;Quantity;Discount;ExtendedPrice;Freight
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Janet Leverling;10895;2/18/1998;3/18/1998;2/23/1998;Speedy Express;24;Guaran� Fant�stica;4.5;110;0;495;162.75
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Janet Leverling;10895;2/18/1998;3/18/1998;2/23/1998;Speedy Express;39;Chartreuse verte;18;45;0;810;162.75
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Janet Leverling;10895;2/18/1998;3/18/1998;2/23/1998;Speedy Express;40;Boston Crab Meat;18.4;91;0;1674.4;162.75
Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;Janet Leverling;10895;2/18/1998;3/18/1998;2/23/1998;Speedy Express;60;Camembert Pierrot;34;100;0;3400;162.75
Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium;MAISD;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium;Robert King;10896;2/19/1998;3/19/1998;2/27/1998;Federal Shipping;45;Rogede sild;9.5;15;0;142.5;32.45
Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium;MAISD;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium;Robert King;10896;2/19/1998;3/19/1998;2/27/1998;Federal Shipping;56;Gnocchi di nonna Alice;38;16;0;608;32.45
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Janet Leverling;10897;2/19/1998;3/19/1998;2/25/1998;United Package;29;Th�ringer Rostbratwurst;123.79;80;0;9903.2;603.54
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Janet Leverling;10897;2/19/1998;3/19/1998;2/25/1998;United Package;30;Nord-Ost Matjeshering;25.89;36;0;932.04;603.54
Oc�ano Atl�ntico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina;OCEAN;Oc�ano Atl�ntico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina;Margaret Peacock;10898;2/20/1998;3/20/1998;3/6/1998;United Package;13;Konbu;6;5;0;30;1.27
LILA-Supermercado;Carrera 52 con Ave. Bol�var #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bol�var #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela;Steven Buchanan;10899;2/20/1998;3/20/1998;2/26/1998;Federal Shipping;39;Chartreuse verte;18;8;0.15000001;122.4;1.21
Wellington Importadora;"Rua do Mercado, 12";Resende;SP;08737-363;Brazil;WELLI;Wellington Importadora;"Rua do Mercado, 12";Resende;SP;08737-363;Brazil;Nancy Davolio;10900;2/20/1998;3/20/1998;3/4/1998;United Package;70;Outback Lager;15;3;0.25;33.75;1.66
HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;Margaret Peacock;10901;2/23/1998;3/23/1998;2/26/1998;Speedy Express;41;Jack's New England Clam Chowder;9.65;30;0;289.5;62.09
HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;Margaret Peacock;10901;2/23/1998;3/23/1998;2/26/1998;Speedy Express;71;Flotemysost;21.5;30;0;645;62.09
Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;Nancy Davolio;10902;2/23/1998;3/23/1998;3/3/1998;Speedy Express;55;P�t� chinois;24;30;0.15000001;612;44.15
Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;Nancy Davolio;10902;2/23/1998;3/23/1998;3/3/1998;Speedy Express;62;Tarte au sucre;49.3;6;0.15000001;251.43;44.15
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Janet Leverling;10903;2/24/1998;3/24/1998;3/4/1998;Federal Shipping;13;Konbu;6;40;0;240;36.71
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Janet Leverling;10903;2/24/1998;3/24/1998;3/4/1998;Federal Shipping;65;Louisiana Fiery Hot Pepper Sauce;21.05;21;0;442.05;36.71
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Janet Leverling;10903;2/24/1998;3/24/1998;3/4/1998;Federal Shipping;68;Scottish Longbreads;12.5;20;0;250;36.71
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Janet Leverling;10904;2/24/1998;3/24/1998;2/27/1998;Federal Shipping;58;Escargots de Bourgogne;13.25;15;0;198.75;162.95
White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA;WHITC;White Clover Markets;305 - 14th Ave. S. Suite 3B;Seattle;WA;98128;USA;Janet Leverling;10904;2/24/1998;3/24/1998;2/27/1998;Federal Shipping;62;Tarte au sucre;49.3;35;0;1725.5;162.95
Wellington Importadora;"Rua do Mercado, 12";Resende;SP;08737-363;Brazil;WELLI;Wellington Importadora;"Rua do Mercado, 12";Resende;SP;08737-363;Brazil;Anne Dodsworth;10905;2/24/1998;3/24/1998;3/6/1998;United Package;1;Chai;18;20;5.00E-02;342;13.72
Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland;WOLZA;Wolski  Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland;Margaret Peacock;10906;2/25/1998;3/11/1998;3/3/1998;Federal Shipping;61;Sirop d'�rable;28.5;15;0;427.5;26.29
Sp�cialit�s du monde;"25, rue Lauriston";Paris;;75016;France;SPECD;Sp�cialit�s du monde;"25, rue Lauriston";Paris;;75016;France;Michael Suyama;10907;2/25/1998;3/25/1998;2/27/1998;Federal Shipping;75;Rh�nbr�u Klosterbier;7.75;14;0;108.5;9.19
Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy;REGGC;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy;Margaret Peacock;10908;2/26/1998;3/26/1998;3/6/1998;United Package;7;Uncle Bob's Organic Dried Pears;30;20;5.00E-02;570;32.96
Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy;REGGC;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy;Margaret Peacock;10908;2/26/1998;3/26/1998;3/6/1998;United Package;52;Filo Mix;7;14;5.00E-02;93.1;32.96
Sant� Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway;SANTG;Sant� Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway;Nancy Davolio;10909;2/26/1998;3/26/1998;3/10/1998;United Package;7;Uncle Bob's Organic Dried Pears;30;12;0;360;53.05
Sant� Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway;SANTG;Sant� Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway;Nancy Davolio;10909;2/26/1998;3/26/1998;3/10/1998;United Package;16;Pavlova;17.45;15;0;261.75;53.05
Sant� Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway;SANTG;Sant� Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway;Nancy Davolio;10909;2/26/1998;3/26/1998;3/10/1998;United Package;41;Jack's New England Clam Chowder;9.65;5;0;48.25;53.05
Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;WILMK;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;Nancy Davolio;10910;2/26/1998;3/26/1998;3/4/1998;Federal Shipping;19;Teatime Chocolate Biscuits;9.2;12;0;110.4;38.11
Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;WILMK;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;Nancy Davolio;10910;2/26/1998;3/26/1998;3/4/1998;Federal Shipping;49;Maxilaku;20;10;0;200;38.11
Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;WILMK;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland;Nancy Davolio;10910;2/26/1998;3/26/1998;3/4/1998;Federal Shipping;61;Sirop d'�rable;28.5;5;0;142.5;38.11
Godos Cocina T�pica;"C/ Romero, 33";Sevilla;;41101;Spain;GODOS;Godos Cocina T�pica;"C/ Romero, 33";Sevilla;;41101;Spain;Janet Leverling;10911;2/26/1998;3/26/1998;3/5/1998;Speedy Express;1;Chai;18;10;0;180;38.19
Godos Cocina T�pica;"C/ Romero, 33";Sevilla;;41101;Spain;GODOS;Godos Cocina T�pica;"C/ Romero, 33";Sevilla;;41101;Spain;Janet Leverling;10911;2/26/1998;3/26/1998;3/5/1998;Speedy Express;17;Alice Mutton;39;12;0;468;38.19
Godos Cocina T�pica;"C/ Romero, 33";Sevilla;;41101;Spain;GODOS;Godos Cocina T�pica;"C/ Romero, 33";Sevilla;;41101;Spain;Janet Leverling;10911;2/26/1998;3/26/1998;3/5/1998;Speedy Express;67;Laughing Lumberjack Lager;14;15;0;210;38.19
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Andrew Fuller;10912;2/26/1998;3/26/1998;3/18/1998;United Package;11;Queso Cabrales;21;40;0.25;630;580.91
Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;HUNGO;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland;Andrew Fuller;10912;2/26/1998;3/26/1998;3/18/1998;United Package;29;Th�ringer Rostbratwurst;123.79;60;0.25;5570.55;580.91
Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;QUEEN;Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;Margaret Peacock;10913;2/26/1998;3/26/1998;3/4/1998;Speedy Express;4;Chef Anton's Cajun Seasoning;22;30;0.25;495;33.05
Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;QUEEN;Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;Margaret Peacock;10913;2/26/1998;3/26/1998;3/4/1998;Speedy Express;33;Geitost;2.5;40;0.25;75;33.05
Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;QUEEN;Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;Margaret Peacock;10913;2/26/1998;3/26/1998;3/4/1998;Speedy Express;58;Escargots de Bourgogne;13.25;15;0;198.75;33.05
Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;QUEEN;Queen Cozinha;"Alameda dos Can�rios, 891";Sao Paulo;SP;05487-020;Brazil;Michael Suyama;10914;2/27/1998;3/27/1998;3/2/1998;Speedy Express;71;Flotemysost;21.5;25;0;537.5;21.19
Tortuga Restaurante;Avda. Azteca 123;M�xico D.F.;;5033;Mexico;TORTU;Tortuga Restaurante;Avda. Azteca 123;M�xico D.F.;;5033;Mexico;Andrew Fuller;10915;2/27/1998;3/27/1998;3/2/1998;United Package;17;Alice Mutton;39;10;0;390;3.51
Tortuga Restaurante;Avda. Azteca 123;M�xico D.F.;;5033;Mexico;TORTU;Tortuga Restaurante;Avda. Azteca 123;M�xico D.F.;;5033;Mexico;Andrew Fuller;10915;2/27/1998;3/27/1998;3/2/1998;United Package;33;Geitost;2.5;30;0;75;3.51
Tortuga Restaurante;Avda. Azteca 123;M�xico D.F.;;5033;Mexico;TORTU;Tortuga Restaurante;Avda. Azteca 123;M�xico D.F.;;5033;Mexico;Andrew Fuller;10915;2/27/1998;3/27/1998;3/2/1998;United Package;54;Tourti�re;7.45;10;0;74.5;3.51
Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina;RANCH;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina;Nancy Davolio;10916;2/27/1998;3/27/1998;3/9/1998;United Package;16;Pavlova;17.45;6;0;104.7;63.77
Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina;RANCH;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina;Nancy Davolio;10916;2/27/1998;3/27/1998;3/9/1998;United Package;32;Mascarpone Fabioli;32;6;0;192;63.77
Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina;RANCH;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina;Nancy Davolio;10916;2/27/1998;3/27/1998;3/9/1998;United Package;57;Ravioli Angelo;19.5;20;0;390;63.77
Romero y tomillo;"Gran V�a, 1";Madrid;;28001;Spain;ROMEY;Romero y tomillo;"Gran V�a, 1";Madrid;;28001;Spain;Margaret Peacock;10917;3/2/1998;3/30/1998;3/11/1998;United Package;30;Nord-Ost Matjeshering;25.89;1;0;25.89;8.29
Romero y tomillo;"Gran V�a, 1";Madrid;;28001;Spain;ROMEY;Romero y tomillo;"Gran V�a, 1";Madrid;;28001;Spain;Margaret Peacock;10917;3/2/1998;3/30/1998;3/11/1998;United Package;60;Camembert Pierrot;34;10;0;340;8.29
Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;Janet Leverling;10918;3/2/1998;3/30/1998;3/11/1998;Federal Shipping;1;Chai;18;60;0.25;810;48.83
Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;BOTTM;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada;Janet Leverling;10918;3/2/1998;3/30/1998;3/11/1998;Federal Shipping;60;Camembert Pierrot;34;25;0.25;637.5;48.83
LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;LINOD;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;Andrew Fuller;10919;3/2/1998;3/30/1998;3/4/1998;United Package;16;Pavlova;17.45;24;0;418.8;19.8
LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;LINOD;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;Andrew Fuller;10919;3/2/1998;3/30/1998;3/4/1998;United Package;25;NuNuCa Nu�-Nougat-Creme;14;24;0;336;19.8
LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;LINOD;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela;Andrew Fuller;10919;3/2/1998;3/30/1998;3/4/1998;United Package;40;Boston Crab Meat;18.4;20;0;368;19.8
Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK;AROUT;Around the Horn;120 Hanover Sq.;London;;WA1 1DP;UK;Margaret Peacock;10920;3/3/1998;3/31/1998;3/9/1998;United Package;50;Valkoinen suklaa;16.25;24;0;390;29.61
Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;Nancy Davolio;10921;3/3/1998;4/14/1998;3/9/1998;Speedy Express;35;Steeleye Stout;18;10;0;180;176.48
Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;Nancy Davolio;10921;3/3/1998;4/14/1998;3/9/1998;Speedy Express;63;Vegie-spread;43.9;40;0;1756;176.48
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Steven Buchanan;10922;3/3/1998;3/31/1998;3/5/1998;Federal Shipping;17;Alice Mutton;39;15;0;585;62.74
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Steven Buchanan;10922;3/3/1998;3/31/1998;3/5/1998;Federal Shipping;24;Guaran� Fant�stica;4.5;35;0;157.5;62.74
La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;LAMAI;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;Robert King;10923;3/3/1998;4/14/1998;3/13/1998;Federal Shipping;42;Singaporean Hokkien Fried Mee;14;10;0.2;112;68.26
La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;LAMAI;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;Robert King;10923;3/3/1998;4/14/1998;3/13/1998;Federal Shipping;43;Ipoh Coffee;46;10;0.2;368;68.26
La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;LAMAI;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France;Robert King;10923;3/3/1998;4/14/1998;3/13/1998;Federal Shipping;67;Laughing Lumberjack Lager;14;24;0.2;268.8;68.26
Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;BERGS;Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;Janet Leverling;10924;3/4/1998;4/1/1998;4/8/1998;United Package;10;Ikura;31;20;0.1;558;151.52
Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;BERGS;Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;Janet Leverling;10924;3/4/1998;4/1/1998;4/8/1998;United Package;28;R�ssle Sauerkraut;45.6;30;0.1;1231.2;151.52
Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;BERGS;Berglunds snabbk�p;Berguvsv�gen  8;Lule�;;S-958 22;Sweden;Janet Leverling;10924;3/4/1998;4/1/1998;4/8/1998;United Package;75;Rh�nbr�u Klosterbier;7.75;6;0;46.5;151.52
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Janet Leverling;10925;3/4/1998;4/1/1998;3/13/1998;Speedy Express;36;Inlagd Sill;19;25;0.15000001;403.75;2.27
Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;HANAR;Hanari Carnes;"Rua do Pa�o, 67";Rio de Janeiro;RJ;05454-876;Brazil;Janet Leverling;10925;3/4/1998;4/1/1998;3/13/1998;Speedy Express;52;Filo Mix;7;12;0.15000001;71.4;2.27
Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;ANATR;Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;Margaret Peacock;10926;3/4/1998;4/1/1998;3/11/1998;Federal Shipping;11;Queso Cabrales;21;2;0;42;39.92
Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;ANATR;Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;Margaret Peacock;10926;3/4/1998;4/1/1998;3/11/1998;Federal Shipping;13;Konbu;6;10;0;60;39.92
Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;ANATR;Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;Margaret Peacock;10926;3/4/1998;4/1/1998;3/11/1998;Federal Shipping;19;Teatime Chocolate Biscuits;9.2;7;0;64.4;39.92
Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;ANATR;Ana Trujillo Emparedados y helados;Avda. de la Constituci�n 2222;M�xico D.F.;;5021;Mexico;Margaret Peacock;10926;3/4/1998;4/1/1998;3/11/1998;Federal Shipping;72;Mozzarella di Giovanni;34.8;10;0;348;39.92
La corne d'abondance;"67, avenue de l'Europe";Versailles;;78000;France;LACOR;La corne d'abondance;"67, avenue de l'Europe";Versailles;;78000;France;Margaret Peacock;10927;3/5/1998;4/2/1998;4/8/1998;Speedy Express;20;Sir Rodney's Marmalade;81;5;0;405;19.79
La corne d'abondance;"67, avenue de l'Europe";Versailles;;78000;France;LACOR;La corne d'abondance;"67, avenue de l'Europe";Versailles;;78000;France;Margaret Peacock;10927;3/5/1998;4/2/1998;4/8/1998;Speedy Express;52;Filo Mix;7;5;0;35;19.79
La corne d'abondance;"67, avenue de l'Europe";Versailles;;78000;France;LACOR;La corne d'abondance;"67, avenue de l'Europe";Versailles;;78000;France;Margaret Peacock;10927;3/5/1998;4/2/1998;4/8/1998;Speedy Express;76;Lakkalik��ri;18;20;0;360;19.79
Galer�a del gastron�mo;"Rambla de Catalu�a, 23";Barcelona;;8022;Spain;GALED;Galer�a del gastr�nomo;"Rambla de Catalu�a, 23";Barcelona;;8022;Spain;Nancy Davolio;10928;3/5/1998;4/2/1998;3/18/1998;Speedy Express;47;Zaanse koeken;9.5;5;0;47.5;1.36
Galer�a del gastron�mo;"Rambla de Catalu�a, 23";Barcelona;;8022;Spain;GALED;Galer�a del gastr�nomo;"Rambla de Catalu�a, 23";Barcelona;;8022;Spain;Nancy Davolio;10928;3/5/1998;4/2/1998;3/18/1998;Speedy Express;76;Lakkalik��ri;18;5;0;90;1.36
Frankenversand;Berliner Platz 43;M�nchen;;80805;Germany;FRANK;Frankenversand;Berliner Platz 43;M�nchen;;80805;Germany;Michael Suyama;10929;3/5/1998;4/2/1998;3/12/1998;Speedy Express;21;Sir Rodney's Scones;10;60;0;600;33.93
Frankenversand;Berliner Platz 43;M�nchen;;80805;Germany;FRANK;Frankenversand;Berliner Platz 43;M�nchen;;80805;Germany;Michael Suyama;10929;3/5/1998;4/2/1998;3/12/1998;Speedy Express;75;Rh�nbr�u Klosterbier;7.75;49;0;379.75;33.93
Frankenversand;Berliner Platz 43;M�nchen;;80805;Germany;FRANK;Frankenversand;Berliner Platz 43;M�nchen;;80805;Germany;Michael Suyama;10929;3/5/1998;4/2/1998;3/12/1998;Speedy Express;77;Original Frankfurter gr�ne So�e;13;15;0;195;33.93
Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;SUPRD;Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;Margaret Peacock;10930;3/6/1998;4/17/1998;3/18/1998;Federal Shipping;21;Sir Rodney's Scones;10;36;0;360;15.55
Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;SUPRD;Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;Margaret Peacock;10930;3/6/1998;4/17/1998;3/18/1998;Federal Shipping;27;Schoggi Schokolade;43.9;25;0;1097.5;15.55
Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;SUPRD;Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;Margaret Peacock;10930;3/6/1998;4/17/1998;3/18/1998;Federal Shipping;55;P�t� chinois;24;25;0.2;480;15.55
Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;SUPRD;Supr�mes d�lices;"Boulevard Tirou, 255";Charleroi;;B-6000;Belgium;Margaret Peacock;10930;3/6/1998;4/17/1998;3/18/1998;Federal Shipping;58;Escargots de Bourgogne;13.25;30;0.2;318;15.55
Richter Supermarkt;Starenweg 5;Gen�ve;;1204;Switzerland;RICSU;Richter Supermarkt;Grenzacherweg 237;Gen�ve;;1203;Switzerland;Margaret Peacock;10931;3/6/1998;3/20/1998;3/19/1998;United Package;13;Konbu;6;42;0.15000001;214.2;13.6
Richter Supermarkt;Starenweg 5;Gen�ve;;1204;Switzerland;RICSU;Richter Supermarkt;Grenzacherweg 237;Gen�ve;;1203;Switzerland;Margaret Peacock;10931;3/6/1998;3/20/1998;3/19/1998;United Package;57;Ravioli Angelo;19.5;30;0;585;13.6
Bon app';"12, rue des Bouchers";Marseille;;13008;France;BONAP;Bon app';"12, rue des Bouchers";Marseille;;13008;France;Laura Callahan;10932;3/6/1998;4/3/1998;3/24/1998;Speedy Express;16;Pavlova;17.45;30;0.1;471.15;134.64
Bon app';"12, rue des Bouchers";Marseille;;13008;France;BONAP;Bon app';"12, rue des Bouchers";Marseille;;13008;France;Laura Callahan;10932;3/6/1998;4/3/1998;3/24/1998;Speedy Express;62;Tarte au sucre;49.3;14;0.1;621.18;134.64
Bon app';"12, rue des Bouchers";Marseille;;13008;France;BONAP;Bon app';"12, rue des Bouchers";Marseille;;13008;France;Laura Callahan;10932;3/6/1998;4/3/1998;3/24/1998;Speedy Express;72;Mozzarella di Giovanni;34.8;16;0;556.8;134.64
Bon app';"12, rue des Bouchers";Marseille;;13008;France;BONAP;Bon app';"12, rue des Bouchers";Marseille;;13008;France;Laura Callahan;10932;3/6/1998;4/3/1998;3/24/1998;Speedy Express;75;Rh�nbr�u Klosterbier;7.75;20;0.1;139.5;134.64
Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK;ISLAT;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK;Michael Suyama;10933;3/6/1998;4/3/1998;3/16/1998;Federal Shipping;53;Perth Pasties;32.8;2;0;65.6;54.15
Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK;ISLAT;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK;Michael Suyama;10933;3/6/1998;4/3/1998;3/16/1998;Federal Shipping;61;Sirop d'�rable;28.5;30;0;855;54.15
Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany;LEHMS;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany;Janet Leverling;10934;3/9/1998;4/6/1998;3/12/1998;Federal Shipping;6;Grandma's Boysenberry Spread;25;20;0;500;32.01
